epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2266.94,0.90049,0.67564,1.13338,0.73768,0.71277,0.74645,0.47021,1.24577,0.92459,1.40377,0.00049114,0.00049114,0.00049114
59,2305.99,0.88852,0.65522,1.12349,0.77192,0.68863,0.73645,0.4575,1.23691,0.95215,1.40786,0.000470511,0.000470511,0.000470511
60,2344.78,0.88126,0.66458,1.12116,0.80721,0.67314,0.74732,0.45868,1.26212,0.9635,1.42123,0.000449882,0.000449882,0.000449882
61,2383.66,0.87099,0.65646,1.11422,0.74597,0.7034,0.76727,0.46727,1.25715,0.91735,1.41642,0.000429253,0.000429253,0.000429253
62,2422.66,0.86781,0.64176,1.11413,0.73668,0.68989,0.73391,0.4526,1.26056,0.93879,1.41652,0.000408623,0.000408623,0.000408623
63,2461.42,0.85406,0.631,1.10918,0.82306,0.69549,0.77353,0.46081,1.26942,0.94932,1.43081,0.000387994,0.000387994,0.000387994
64,2500.18,0.84596,0.63396,1.10031,0.76455,0.70347,0.7538,0.46329,1.2431,0.92876,1.42001,0.000367365,0.000367365,0.000367365
65,2539.07,0.83743,0.62168,1.10028,0.72311,0.73031,0.75066,0.46985,1.24139,0.91809,1.43619,0.000346736,0.000346736,0.000346736
66,2577.95,0.82945,0.61963,1.09321,0.69352,0.72593,0.7332,0.46423,1.226,0.92354,1.40938,0.000326107,0.000326107,0.000326107
67,2616.74,0.82261,0.61503,1.08815,0.77999,0.66074,0.74339,0.46332,1.23681,0.92147,1.42837,0.000305478,0.000305478,0.000305478
68,2655.65,0.80733,0.60349,1.07568,0.72176,0.71143,0.73487,0.45501,1.2519,0.92209,1.44121,0.000284849,0.000284849,0.000284849
69,2694.94,0.80494,0.60218,1.07282,0.73126,0.69673,0.73988,0.46007,1.22674,0.91933,1.4208,0.00026422,0.00026422,0.00026422
70,2733.79,0.79197,0.5939,1.06453,0.74825,0.70657,0.74989,0.45988,1.2272,0.91008,1.42726,0.00024359,0.00024359,0.00024359
71,2795.04,0.7857,0.58748,1.06271,0.71171,0.70993,0.74751,0.45937,1.22912,0.91973,1.42975,0.000222961,0.000222961,0.000222961
72,2833.95,0.7709,0.57545,1.05261,0.74048,0.70321,0.74582,0.46237,1.23675,0.92273,1.43389,0.000202332,0.000202332,0.000202332
73,2872.66,0.76655,0.57211,1.05243,0.7474,0.70744,0.75706,0.4636,1.23193,0.91875,1.42686,0.000181703,0.000181703,0.000181703
