epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,1027.09,1.33048,1.58568,1.35238,0.70781,0.64912,0.71266,0.4049,1.34813,1.51897,1.41981,0.00113064,0.00113064,0.00113064
28,1064.56,1.29965,1.56683,1.34454,0.7006,0.68987,0.72236,0.40277,1.38748,1.54472,1.43116,0.00111001,0.00111001,0.00111001
29,1102.51,1.30799,1.55886,1.33975,0.72385,0.62993,0.70584,0.41508,1.31035,1.56997,1.39494,0.00108938,0.00108938,0.00108938
30,1140.25,1.29239,1.54031,1.33246,0.78914,0.64798,0.74717,0.42037,1.34278,1.51171,1.38684,0.00106876,0.00106876,0.00106876
31,1177.79,1.29727,1.52191,1.34314,0.72772,0.66222,0.7279,0.43016,1.33869,1.54737,1.41074,0.00104813,0.00104813,0.00104813
32,1215.66,1.27408,1.50782,1.32475,0.68789,0.65966,0.6991,0.39081,1.39416,1.54668,1.43945,0.0010275,0.0010275,0.0010275
33,1253.93,1.25184,1.43916,1.29326,0.68185,0.64215,0.69608,0.41235,1.30865,1.48374,1.3793,0.00100687,0.00100687,0.00100687
34,1291.66,1.2518,1.44046,1.3062,0.72453,0.65223,0.72055,0.42613,1.32356,1.47037,1.39824,0.000986239,0.000986239,0.000986239
35,1329.25,1.25654,1.45615,1.30934,0.68693,0.70484,0.74067,0.4201,1.3209,1.51192,1.39606,0.00096561,0.00096561,0.00096561
36,1366.81,1.26276,1.47351,1.32346,0.76982,0.61885,0.71711,0.40567,1.34926,1.5088,1.4016,0.000944981,0.000944981,0.000944981
37,1404.46,1.24177,1.45788,1.30383,0.73311,0.71028,0.74066,0.44497,1.29445,1.46352,1.36654,0.000924352,0.000924352,0.000924352
38,1442.3,1.23106,1.4057,1.2881,0.71668,0.659,0.72629,0.43184,1.32607,1.43936,1.36963,0.000903722,0.000903722,0.000903722
39,1479.74,1.22337,1.39388,1.28872,0.79856,0.64903,0.74835,0.44361,1.3296,1.43646,1.38349,0.000883093,0.000883093,0.000883093
40,1517.23,1.22973,1.41208,1.29274,0.79763,0.64787,0.73677,0.45272,1.25879,1.40793,1.34527,0.000862464,0.000862464,0.000862464
41,1555.29,1.20137,1.37419,1.27313,0.74706,0.72068,0.75977,0.43061,1.32449,1.41638,1.37783,0.000841835,0.000841835,0.000841835
42,1593.05,1.18642,1.34338,1.26703,0.75321,0.67508,0.7639,0.45945,1.29967,1.34831,1.36997,0.000821206,0.000821206,0.000821206
43,1630.78,1.18735,1.32221,1.27671,0.77726,0.67075,0.74704,0.45194,1.29891,1.40147,1.37389,0.000800577,0.000800577,0.000800577
44,1668.08,1.18748,1.32671,1.26438,0.72315,0.66866,0.75103,0.45615,1.25795,1.37536,1.35431,0.000779948,0.000779948,0.000779948
45,1705.6,1.19284,1.3357,1.2705,0.76958,0.6714,0.74418,0.46086,1.26524,1.33295,1.35128,0.000759318,0.000759318,0.000759318
46,1743.47,1.1826,1.29233,1.25857,0.73059,0.69959,0.74718,0.44355,1.27301,1.33716,1.35107,0.000738689,0.000738689,0.000738689
47,1781.15,1.18752,1.30593,1.25989,0.76223,0.68326,0.71303,0.42239,1.30111,1.43494,1.36433,0.00071806,0.00071806,0.00071806
48,1818.99,1.17224,1.30717,1.26218,0.76712,0.67455,0.75132,0.44694,1.31034,1.40364,1.37593,0.000697431,0.000697431,0.000697431
49,1856.46,1.15265,1.28936,1.25177,0.74277,0.71372,0.75479,0.4522,1.28863,1.36003,1.37005,0.000676802,0.000676802,0.000676802
50,1894.08,1.15317,1.27172,1.24261,0.74461,0.69582,0.76361,0.45507,1.29519,1.33815,1.367,0.000656173,0.000656173,0.000656173
51,1931.75,1.16882,1.27824,1.2586,0.84048,0.66169,0.77506,0.46996,1.29392,1.36056,1.36103,0.000635544,0.000635544,0.000635544
52,1969.4,1.13682,1.25642,1.23685,0.71642,0.72884,0.7642,0.45934,1.26623,1.32821,1.36598,0.000614915,0.000614915,0.000614915
53,2006.96,1.12599,1.21139,1.22618,0.80584,0.68075,0.75525,0.45004,1.28446,1.3078,1.36219,0.000594286,0.000594286,0.000594286
54,2044.52,1.12657,1.22937,1.22812,0.74078,0.68679,0.76202,0.44814,1.31076,1.3449,1.37248,0.000573656,0.000573656,0.000573656
55,2082.23,1.12414,1.2149,1.231,0.78465,0.69702,0.76813,0.46091,1.28161,1.31498,1.3605,0.000553027,0.000553027,0.000553027
56,2119.94,1.11987,1.18626,1.2265,0.79682,0.63646,0.7372,0.4373,1.31253,1.31962,1.38286,0.000532398,0.000532398,0.000532398
57,2157.57,1.12044,1.18595,1.2207,0.71281,0.72842,0.76748,0.46252,1.29115,1.29752,1.36402,0.000511769,0.000511769,0.000511769
58,2195.01,1.07901,1.17269,1.19146,0.78949,0.68079,0.7569,0.45103,1.27858,1.30355,1.35341,0.00049114,0.00049114,0.00049114
59,2232.52,1.09233,1.17453,1.20913,0.75139,0.71586,0.76435,0.46964,1.29072,1.31985,1.36087,0.000470511,0.000470511,0.000470511
60,2269.99,1.09599,1.17393,1.21058,0.8062,0.71526,0.77599,0.47832,1.27132,1.26157,1.35675,0.000449882,0.000449882,0.000449882
61,2307.99,1.08076,1.16754,1.2047,0.75079,0.69579,0.75994,0.4611,1.29301,1.30065,1.37315,0.000429253,0.000429253,0.000429253
62,2345.87,1.09288,1.15953,1.20176,0.74284,0.72736,0.78293,0.4793,1.26027,1.23139,1.33481,0.000408623,0.000408623,0.000408623
63,2383.66,1.06082,1.15104,1.19541,0.80533,0.68947,0.77458,0.47041,1.28037,1.25006,1.36171,0.000387994,0.000387994,0.000387994
64,2421.32,1.07496,1.15042,1.19675,0.77104,0.69926,0.77182,0.47598,1.24099,1.25453,1.3287,0.000367365,0.000367365,0.000367365
65,2459.03,1.05161,1.08618,1.18862,0.74369,0.73097,0.77925,0.4823,1.25142,1.24051,1.33037,0.000346736,0.000346736,0.000346736
66,2496.7,1.05515,1.0997,1.19053,0.7369,0.70958,0.76967,0.47276,1.25798,1.24596,1.35038,0.000326107,0.000326107,0.000326107
67,2534.1,1.03294,1.0841,1.17081,0.81898,0.69916,0.78368,0.47603,1.25387,1.23275,1.347,0.000305478,0.000305478,0.000305478
68,2571.55,1.04141,1.11292,1.18846,0.76619,0.69743,0.78171,0.47355,1.24696,1.24496,1.34489,0.000284849,0.000284849,0.000284849
69,2609.22,1.05252,1.08632,1.19341,0.77239,0.72156,0.78196,0.48296,1.2358,1.19967,1.33802,0.00026422,0.00026422,0.00026422
70,2647.25,1.02377,1.045,1.16499,0.7758,0.69337,0.76716,0.47687,1.23532,1.21895,1.33608,0.00024359,0.00024359,0.00024359
71,2708.67,0.97564,0.97086,1.13892,0.74207,0.73031,0.76093,0.46881,1.26101,1.24275,1.35536,0.000222961,0.000222961,0.000222961
72,2746.15,0.96595,0.94539,1.14073,0.77219,0.70552,0.77551,0.4831,1.25143,1.1872,1.3478,0.000202332,0.000202332,0.000202332
73,2783.66,0.96015,0.9449,1.1374,0.76808,0.71716,0.77153,0.47387,1.24281,1.19828,1.34559,0.000181703,0.000181703,0.000181703
74,2821.06,0.95368,0.93535,1.12741,0.80067,0.69926,0.78335,0.48622,1.23294,1.17273,1.33687,0.000161074,0.000161074,0.000161074
75,2858.81,0.93322,0.9114,1.11822,0.79809,0.71152,0.79135,0.48347,1.24924,1.16998,1.34569,0.000140445,0.000140445,0.000140445
76,2896.06,0.94159,0.89737,1.11578,0.81336,0.70235,0.79134,0.48758,1.23826,1.1734,1.33896,0.000119816,0.000119816,0.000119816
77,2933.59,0.9269,0.89332,1.11411,0.80551,0.72476,0.79996,0.49259,1.23873,1.15929,1.34308,9.91865e-05,9.91865e-05,9.91865e-05
78,2971.17,0.9239,0.88396,1.11575,0.80806,0.71666,0.7897,0.49266,1.22999,1.16009,1.33866,7.85574e-05,7.85574e-05,7.85574e-05
79,3008.72,0.90679,0.86286,1.10134,0.81059,0.70986,0.79471,0.49478,1.22768,1.14111,1.34115,5.79283e-05,5.79283e-05,5.79283e-05
80,3046.46,0.909,0.86597,1.10725,0.80127,0.71526,0.79127,0.49353,1.22197,1.1418,1.33451,3.72991e-05,3.72991e-05,3.72991e-05
