epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,267.103,1.25021,0.9824,1.25703,0.72684,0.73259,0.76533,0.46047,1.31304,0.90231,1.28406,0.000874842,0.000874842,0.000874842
26,277.909,1.2082,0.94626,1.22745,0.80766,0.6553,0.74824,0.4262,1.26865,0.9348,1.28081,0.000841835,0.000841835,0.000841835
27,288.504,1.2012,0.95661,1.22725,0.81742,0.6843,0.76475,0.46077,1.28148,0.93497,1.2668,0.000808828,0.000808828,0.000808828
28,298.827,1.18924,0.9099,1.2292,0.90069,0.67048,0.76403,0.44548,1.28344,0.94325,1.28562,0.000775822,0.000775822,0.000775822
29,309.384,1.15962,0.95212,1.22219,0.74904,0.73176,0.78885,0.48717,1.20474,0.88318,1.23609,0.000742815,0.000742815,0.000742815
30,319.81,1.16263,0.90045,1.2051,0.74994,0.64483,0.76258,0.43807,1.27405,0.95136,1.2882,0.000709809,0.000709809,0.000709809
31,330.223,1.15382,0.90102,1.21105,0.76378,0.73717,0.78066,0.47885,1.2155,0.90078,1.23181,0.000676802,0.000676802,0.000676802
32,340.78,1.15548,0.87315,1.20273,0.89695,0.67032,0.79398,0.46257,1.23532,0.85949,1.2636,0.000643795,0.000643795,0.000643795
33,351.336,1.12261,0.86956,1.1823,0.77556,0.73716,0.79957,0.4585,1.26206,0.86252,1.26559,0.000610789,0.000610789,0.000610789
34,361.727,1.12068,0.85074,1.18077,0.87156,0.65829,0.79927,0.46983,1.22393,0.86656,1.26204,0.000577782,0.000577782,0.000577782
35,372.397,1.11306,0.84278,1.17791,0.82619,0.68476,0.77714,0.46984,1.2413,0.86009,1.26198,0.000544776,0.000544776,0.000544776
36,382.808,1.13538,0.8283,1.18697,0.83112,0.77357,0.81277,0.49942,1.23861,0.81431,1.25117,0.000511769,0.000511769,0.000511769
37,393.446,1.08208,0.82292,1.15946,0.83511,0.75112,0.81268,0.49731,1.22097,0.8217,1.22099,0.000478762,0.000478762,0.000478762
38,404.449,1.07774,0.79385,1.15509,0.74852,0.73053,0.79225,0.476,1.23425,0.83586,1.23293,0.000445756,0.000445756,0.000445756
39,414.975,1.06184,0.78329,1.14527,0.81088,0.71565,0.80406,0.50894,1.17578,0.79632,1.21652,0.000412749,0.000412749,0.000412749
40,425.455,1.06418,0.77665,1.14412,0.76678,0.66919,0.77243,0.47567,1.21323,0.83305,1.23791,0.000379743,0.000379743,0.000379743
41,456.088,1.00994,0.72973,1.10311,0.85293,0.65487,0.78368,0.48986,1.17772,0.8112,1.22973,0.000346736,0.000346736,0.000346736
42,466.554,0.97134,0.68791,1.09862,0.85767,0.69714,0.79395,0.49149,1.16978,0.81207,1.20968,0.000313729,0.000313729,0.000313729
43,476.616,0.97748,0.69363,1.09907,0.79296,0.72811,0.80746,0.50234,1.14333,0.82631,1.21558,0.000280723,0.000280723,0.000280723
44,486.873,0.96475,0.66251,1.09355,0.82626,0.72601,0.80602,0.49116,1.19226,0.80282,1.24173,0.000247716,0.000247716,0.000247716
45,497.275,0.92963,0.66676,1.07931,0.84528,0.72338,0.81135,0.50096,1.14883,0.76765,1.21398,0.00021471,0.00021471,0.00021471
46,507.38,0.89811,0.64187,1.06316,0.78991,0.74776,0.81372,0.49597,1.14343,0.75743,1.219,0.000181703,0.000181703,0.000181703
47,517.699,0.92503,0.63105,1.06891,0.80994,0.74442,0.80936,0.4902,1.13831,0.75461,1.21893,0.000148696,0.000148696,0.000148696
48,528.107,0.88562,0.61475,1.04401,0.86888,0.73049,0.81875,0.50746,1.14033,0.74721,1.22097,0.00011569,0.00011569,0.00011569
49,538.151,0.8787,0.60681,1.04552,0.87164,0.75455,0.82863,0.51248,1.12837,0.74739,1.21097,8.26832e-05,8.26832e-05,8.26832e-05
50,548.273,0.89075,0.60936,1.05893,0.8627,0.7371,0.82553,0.51494,1.12001,0.75079,1.20041,4.96766e-05,4.96766e-05,4.96766e-05
